FieldName,DataType
ADJMFROMCALC,DATS
MEAS_DATE_TO,DATS
VALIDTO_NEW,DATS
DEMOI,DATS
P5125_RELEASED,DATS
D2X_DAT04,DATS
ERHDT,DATS
GUEENS,DATS
DS_DATE_T,DATS
DISCOUNTDATE,DATS
DECLDATE,DATS
CONDVALIDTOOLD,DATS
PRSDT08,DATS
GCCP070_01,DATS
J_1ARVSTRT,DATS
CHDATNEW,DATS
CTL_EXCHANGE_RATE_DATE,DATS
ANFAE_ID,DATS
ORDED,DATS
DEDU_BEGDA3,DATS
STATUS_DATUM,DATS
LAST_BASIC_LAT_START,DATS
LOP2E,DATS
DGR04,DATS
CHQDT,DATS
MERGEDATE,DATS
SCHEDULEDDATE,DATS
TERM_BEGDA,DATS
PR_DATE,DATS
DELIV_RETRN_DATE,DATS
MAX_START_DATE,DATS
DZSEND,DATS
ATEND1,DATS
DEFSZ,DATS
WOC0V,DATS
DVALID_FROM,DATS
ALRETDATE,DATS
CDATEPOST,DATS
DAYFROM,DATS
NDAT6,DATS
BIS_A,DATS
SI_ERSCHDAT,DATS
ACTIVE_FRM,DATS
6T3_DATEASQUIS,DATS
BLOCKB,DATS
SPOT_RATE_DATE,DATS
APD03,DATS
SCH_ENDDATE,DATS
PAYEDON,DATS
DELFROM,DATS
DGR12,DATS
REQEXECDT,DATS
DEADT,DATS
GRMBD,DATS
DRDNA,DATS
VSDATE,DATS
SCDO5,DATS
MRPSAFETYDURATIONENDDATE,DATS
S_ABDAT,DATS
RR_TO,DATS
DE_EX_DATE6,DATS
DATAB_ITEM,DATS
ADATP,DATS
DATGABOB2,DATS
DATCOND,DATS
ORDER_CREATION_DATE,DATS
CODDE,DATS
BEGDA_MO,DATS
VALIDFROM_NEW,DATS
PLDATUV,DATS
ACCOUNTDELETEDATE,DATS
CIAP_VALUE_START,DATS
MAHD_DATE_TO,DATS
DATUM_DISPLAY,DATS
PERIOD_TO02,DATS
PP_FROM,DATS
PR_TRAV,DATS
FVDT4,DATS
RAITEMSELCIFROM,DATS
GEBURTSTAG,DATS
FKDAT2,DATS
PERBEG,DATS
RPYMD_1,DATS
SELGUELBIS,DATS
PPMCH,DATS
RDAT0,DATS
USMD_NCREATED_D,DATS
PREVIOUS_DATEHEI,DATS
DATE_TO_CP,DATS
INDEX_BASE_DATE,DATS
EXEDATE,DATS
HIDDATE,DATS
G2_LIC3_VALFROM,DATS
ADATTATS_OLD,DATS
PL_RET_DAT,DATS
DLG_DESTROYED,DATS
VALID_TO_2,DATS
MRDATE,DATS
MOVEOUTPAST,DATS
DFRSTDUDTE,DATS
MOVEINPAST,DATS
ITEM_DUE_DATE,DATS
LOWER_BOUNDARY_CREATION_DATE,DATS
ANLVD,DATS
CHADAT,DATS
DATAB_ACC,DATS
TDDAT,DATS
LATEST_STARTDATE_TO,DATS
INIT_EXTR_DATE,DATS
CDATE_V,DATS
NW_OWN_EFF_TO_DT,DATS
EARLIEST_CMPDAT,DATS
GRADTDAT,DATS
PROC_FIN_DATE,DATS
ORGDAT,DATS
LSTPY,DATS
IEKEYD,DATS
LIQ_START_DATE,DATS
DATE_LIMIT,DATS
S_RCDAT,DATS
A,DATS
DSTATEMENT_DATE,DATS
GL_SA_DT_HIGH,DATS
LOWER_BOUNDARY_ITEM_POSTING_DA,DATS
STKLEND2,DATS
BEGDA_1775,DATS
DHIRE,DATS
DEACT,DATS
FERE4,DATS
D_DATE_T,DATS
DATE17,DATS
VVDBPWH_OS,DATS
ARCHDATEFROM,DATS
EBPP_VRDAT,DATS
AGRDATEPRT,DATS
QRDATEA,DATS
DACCEPT,DATS
FIRST_WPBP_BEGDA,DATS
FKDAT_LK,DATS
PREND15,DATS
H2_DATE,DATS
FDATP,DATS
SELECTION_DATE,DATS
DEDUCTEND,DATS
ANZ_BLDAT,DATS
LV_CON_BIS,DATS
PAY_INTEREST_FIRST_DUE_DATE,DATS
NEXT_CHDAT,DATS
CLADMN_DATEREPTO,DATS
COVERAGE_DATE_TO,DATS
ALE_DATUV,DATS
FIXED_FROM_SCR,DATS
D_DISTRIBUTOR,DATS
N3BG_VON2,DATS
MONATBEG,DATS
USERFIELD_DAT2,DATS
PRSDT02,DATS
VZDAT,DATS
SIG_DATE,DATS
DGR08,DATS
PER_EDATEESL,DATS
OVERVIEW_VALIDTO,DATS
BEGD6,DATS
LAST_UPDATED,DATS
D_VALID_FROM,DATS
PAYDATE_SECOND,DATS
SU_PTO,DATS
XV6DT,DATS
C_DATETO,DATS
FECHAFIN,DATS
T5_LIC3_VALTO,DATS
APPDT39,DATS
USER12,DATS
INT_CALC_DAT,DATS
DELIVERY_NOTE_DATE,DATS
NOMNVALDTO,DATS
MARKET_DATE_E,DATS
COSDT,DATS
VERLZUL,DATS
PRD_BEGIN_DATE,DATS
ERDATPRP,DATS
IDVALIDTODATE,DATS
EC_SHP_DT,DATS
SND_DATE,DATS
BEGEND,DATS
ENDLL,DATS
EXECUTED_ON_DATE,DATS
AGRDATEEAPP,DATS
YHSWRETD,DATS
EINBVZ60,DATS
TANPD,DATS
AUFZD,DATS
CLOSED_AT,DATS
P46EDT,DATS
CONTR_CANC_DATE,DATS
N6DKIAADT,DATS
UAV_PRCFROMDAT1,DATS
FAEDN1,DATS
DPLBG,DATS
CAL_DATE,DATS
F69_N_SAP,DATS
ANLIEFTAGI_02,DATS
PARDT,DATS
MSTDVA,DATS
PNETSTARTD,DATS
DEDU_ENDDA3,DATS
S_EXDAT,DATS
VERSAN_BIS,DATS
DATE_OF_RELEASE,DATS
RO_STERM,DATS
LATE_START_DATE,DATS
DUEDATE_DT,DATS
ROC_DATE,DATS
DAT_FROM,DATS
EPRDAT_REF,DATS
MBDALT,DATS
DATEBEG,DATS
LLDBD,DATS
SRC_DATE,DATS
OORESTO_O,DATS
RLDATOLD,DATS
DATVB_N,DATS
GSBTR,DATS
LXDAT,DATS
ABFRAGE_DAT,DATS
1002_ENDDA,DATS
LAST_ACTUAL_TEN_FINISH,DATS
EXPECTED_BENEFIT_CALCULATED_ON,DATS
ERCHP_AB,DATS
EIN30,DATS
PDFLAYOUTCHDATE,DATS
ARFCDATUM,DATS
SKORD,DATS
EF_TRANSPORT_DISPO_DATE,DATS
THIS_DATE,DATS
FORCAS_DUE,DATS
ANV20,DATS
DVI08,DATS
OBGDA,DATS
CHANDAT,DATS
NEWEN,DATS
N08_INV_BEG_DAT,DATS
CON_ST_DAT,DATS
WN_DATE_FROM_4,DATS
ANNSCHBIS,DATS
VB_KODAT,DATS
DATE_VALU2,DATS
FGTS_DATE,DATS
SBBSDAT,DATS
DWBBEZUGRUECK,DATS
DEST_ERSDA,DATS
ENDDA27,DATS
DATE13,DATS
WVL_TERMIN,DATS
PDATB,DATS
DEC_DATE,DATS
DBEARHD,DATS
USMD_ACREATED_D,DATS
DELIVPER_END,DATS
BEGDA_ZAV,DATS
ENDDATETEX,DATS
DATE_REV_CORR,DATS
SIMDABRBEZ,DATS
END31,DATS
M_DN_DATE_FROM,DATS
BL_CUT_DATE_FROM,DATS
WACT_DT,DATS
SELDA,DATS
DVORBES,DATS
CREATE_ON,DATS
2GUELTIGBI,DATS
STH_GRP_DT_TO,DATS
NEXTSAMPLEDATE,DATS
MAXSTRTDT2,DATS
REL_VALIDTO,DATS
REF_ENTRY_DATE,DATS
CTVALIDTO04,DATS
SUB_TERM_END,DATS
EINVO,DATS
DIFDT,DATS
AC_EX_DATE19,DATS
SRVDT,DATS
COL_DATS1_CONT,DATS
DATE_SYPONEW,DATS
PASSPORTIDATE,DATS
DISPATCH_DATE,DATS
CP_DATE,DATS
BL_DATE,DATS
A_ENDDA,DATS
ENDDT1,DATS
DFRDVON,DATS
ADMLE,DATS
VDA10,DATS
S_DOWNTIME_DATE,DATS
ENDBE,DATS
DATEIND,DATS
CURRENT_SP_VALID_TO,DATS
S_AEDAT,DATS
DATE_FR_C,DATS
STKLBEG3,DATS
DEMI,DATS
EXPIR,DATS
SCHED_DATE_TO,DATS
DLVDT,DATS
OP8BWIDT,DATS
EDISENDDATE,DATS
LIDAV,DATS
REPORTING_DATE,DATS
REQCANCDAT,DATS
N060_2_DATE,DATS
CMP_DATES,DATS
DEFERDATE,DATS
RHYTMENDEXCL,DATS
USER4,DATS
FIXED_UNTIL,DATS
LDDATEKT,DATS
INSURANCE_BEGIN,DATS
ADAT_OLD,DATS
CDDAT,DATS
BLDAT_TTD,DATS
COLL_DATE,DATS
CRTDATE,DATS
GWLEN_I_TP,DATS
INTCALC_END,DATS
DERFCN,DATS
QS_09_WD_DATE,DATS
CBACTIONDT,DATS
IBEGDA,DATS
VALIDTOFUNC,DATS
FCMP_E_DATE,DATS
RES_ENDDA,DATS
FTMDAT_PR,DATS
DABR,DATS
REGIS_BEGIN,DATS
CONTACT_DATE,DATS
HDBRT,DATS
DGULTAB_09,DATS
ATTCMT_DATE,DATS
A19,DATS
KOCHDATE,DATS
BUDAT_MSEG,DATS
BIS_ASS,DATS
NRDATE,DATS
CLEARING_VALUE_DATE,DATS
PM_EXPIRATION_DT,DATS
SEN13,DATS
IWUSR09,DATS
ENDZR02,DATS
GBDT,DATS
DATUM_ZAHLEIN,DATS
DATB1_DIENST,DATS
DRUCKDTM,DATS
OVRTO,DATS
CLAIMED_DATE,DATS
ACTIVATION_DATE,DATS
ERDAT_D,DATS
MD_DISO_DATE,DATS
D2X_DAT00,DATS
CHANGE_VIEW6,DATS
LC_DATE1,DATS
EFFECTIVE_OUT_DATE,DATS
PROCESSED_DATE,DATS
VALUEVALIDFROM_O,DATS
FORECLOSURE_DATE,DATS
AFFIDAVIT_DATE,DATS
AEDATC,DATS
OFFER_ON,DATS
ZA_DATE_TO_3,DATS
USMD_CREATED_D,DATS
DATCD,DATS
ASTDTT,DATS
SAP_CHANGE_DATE,DATS
CEASE,DATS
MA_DAT,DATS
DBEZUGSF,DATS
TO_CHANGED_DATE,DATS
SELBEG,DATS
TODAY_0,DATS
O_GAUGE_DATE,DATS
CONDVALIDTO05,DATS
EMPE_LDW,DATS
ADATU_MK,DATS
STICHTAG2,DATS
DHPZS,DATS
J_1APACVD,DATS
ANGDT_KO,DATS
FPENDEVP,DATS
N3_BGARBAB,DATS
GUELT_BIS,DATS
USMD_CREATED_ON,DATS
DATEN,DATS
PRICINGDATE,DATS
EXDAT_DR,DATS
FINB_CHNG_DATE,DATS
J_3GDATZU,DATS
DDECI,DATS
SEN07,DATS
UEB_DATUM,DATS
STORNOTO,DATS
A_HEAED,DATS
LOWDATE,DATS
OBJDLDAT,DATS
CON_ENDDA,DATS
DATE40,DATS
DPCOMPR,DATS
SEL_END_DAT,DATS
/SAPCEM/BDBEG_K,DATS
D3_LIC3_VALFROM,DATS
BINDDAT1_I1,DATS
TERMAB,DATS
LOCBD,DATS
TAXDATE1,DATS
ACCOUNTING_DOCUMENT_DATE,DATS
BISNG,DATS
ADT03,DATS
DGABANRT_I3,DATS
PRE_IEDD,DATS
DSCHLUSS,DATS
PAYMENT_CARD_VALID_FROM,DATS
PREV_AUSDT,DATS
CHALLAN_DTE,DATS
OIU_OBLIG_DT,DATS
EXC_CNTRY_VALFR,DATS
UBERM,DATS
DDIS_E,DATS
ENDNACH,DATS
1044_BEGDA,DATS
I_DAT_BEGIN_OF_TERM,DATS
DEINTRAG,DATS
POSSDATETO,DATS
QBEDA,DATS
MONATBEGEU,DATS
CDATS,DATS
LAUFDATUM,DATS
SUBMIT_DATE,DATS
G5_MNDATEADO,DATS
LAND_VAL_DATE,DATS
DH_DATUM,DATS
PLN_COMPLETION,DATS
ELKDT,DATS
SDATPB,DATS
ENDDA_OA,DATS
ASSESSMENT_NOTICE_DATE,DATS
GHO_VALID_TO,DATS
DATE_OF_ACTION,DATS
EN206,DATS
EFFECTIVE_DATE,DATS
PRTD4,DATS
DATUB_NEW,DATS
P2147,DATS
PLADATB,DATS
BEGDA_EO,DATS
DDAT,DATS
VALIDFROM_OLD,DATS
ST_DELIVERYDATE,DATS
ENT5FELD4,DATS
I_MAX_VALID_TO,DATS
FREE_DATE3,DATS
DATEPRN,DATS
HIRE_DT_ORIG,DATS
MEASVALIDFROM04,DATS
N51_4A_START_DATE,DATS
I_DATLO,DATS
WAIT_DATE,DATS
DAREP,DATS
IMPL_DATE,DATS
DUNN_PRINT_DATE,DATS
END22,DATS
DPLAN_SET,DATS
HAEDAT,DATS
ADATK,DATS
DDATVON,DATS
DATBEG,DATS
DGUELB06,DATS
NETDT,DATS
SUBFR,DATS
N3A_F12A16,DATS
EE_CESDATE,DATS
T4514,DATS
FTRPS,DATS
STVOR,DATS
DTF04,DATS
SUBD,DATS
AB_ASS,DATS
J_1AEXDF,DATS
FIRST_ACT_WPBP_BEGDA,DATS
DISP_ON,DATS
DOL,DATS
IORDT,DATS
RETURNDATE_HD,DATS
DRNWDATE_01,DATS
BLDAT_MM,DATS
COUDF2,DATS
BORGR_DATUN,DATS
PDAT2,DATS
EVAL_DATE,DATS
DATE6,DATS
TICKETING_DATE,DATS
LEASTARTDT,DATS
VKABB,DATS
RELOC_SEQ_DATE,DATS
ITV_END,DATS
PYEDT,DATS
DLSAVING_1_ENDDA,DATS
RSGDT,DATS
DATND,DATS
DSRTDT,DATS
VALID_FROM_FIELD,DATS
EXAM_DATE,DATS
DFREI,DATS
AGREEMENT_VALID_TO,DATS
OPENING_TO,DATS
ENDDA_4001,DATS
CA_LENDDA,DATS
PEDVU,DATS
DTF19,DATS
PLADATV,DATS
CSDCR,DATS
P_ANGAB,DATS
DUNNDATE,DATS
DGABME,DATS
SUBBEGIN,DATS
BEDA,DATS
COENDDATE_SU,DATS
UNIT_Q_OLDEST_DATE,DATS
BBKEYDAT,DATS
BNDTTMN,DATS
DORDER,DATS
PRJ_EFF_DATE_TO,DATS
N3BG_BEHBE,DATS
CUS_ZINDT,DATS
STARTTREAT22,DATS
RECPTDAT,DATS
SCHED_ENDDATE,DATS
DATFORCLANDEDEXP,DATS
UPABS3_BEGDA,DATS
DATE_LIMIT_FROM,DATS
ORDATE,DATS
DATA1,DATS
PLN_END_DATE,DATS
DATE_DOC_G,DATS
USER09_DATE,DATS
UNSOLDDATE,DATS
CUR_RSGNDT,DATS
DATEOFEXMPTLAW,DATS
ERBEG,DATS
UBS05,DATS
ATTRIBUTE_DI01,DATS
CONDVALIDTO_BD,DATS
B_NHEDB,DATS
LOCKBEGDA,DATS
PRMR_ADATENTRY,DATS
AFABG03,DATS
DATETASK,DATS
FIRST_ACCESSDATE,DATS
DUEDATE,DATS
RESETDAY,DATS
NEXT_TODO_DATE,DATS
DOMTENENTRYDATE_RG,DATS
OITODATE,DATS
DML_DATE,DATS
UDATN,DATS
PRDAA,DATS
RISK_DATE_FROM,DATS
PODAT,DATS
VON,DATS
STATUS_DBEAR_AL,DATS
BASAU,DATS
DUPLDATEFROM,DATS
PEDDTT,DATS
FORE_DATE,DATS
SELDATE,DATS
IT0_AEDTM,DATS
RETPA_DATE,DATS
RCP_VALFR,DATS
TRIP_INITDATE_PC,DATS
DVWEND,DATS
RECNDSUBMIS,DATS
TRFDT,DATS
ETDTL,DATS
KADLL,DATS
ACONS,DATS
MDRKD_LOW,DATS
CEASDT,DATS
KAITEI_DATE,DATS
DLASTMODADD,DATS
MASTER_OBJECT_AB,DATS
DZTERM_CASH,DATS
BOUDE4,DATS
LISTOUT,DATS
MAX_RET,DATS
FUNDSRECDT,DATS
RELAT_BEGDA,DATS
ORPDAT3,DATS
VALUTA_DATE,DATS
LAST_ENDDATE,DATS
DSAB_AVEND,DATS
STDATBEW,DATS
LVRECH,DATS
DGULTAB_02OB2,DATS
DPACTUALTO,DATS
VPDAT,DATS
USED_ON,DATS
EFF_FROM,DATS
DATE_RESTORE,DATS
FECNAC3,DATS
OBJ_EXPDAT,DATS
GEN_DATE,DATS
APF09,DATS
PAYENDDT,DATS
ERDAT2,DATS
FECHAEXIL,DATS
EXCOO,DATS
X01GAKTDA,DATS
FCST_FROM_DATE,DATS
ERDAT_PC,DATS
STDAB,DATS
SRCDT,DATS
EDTPO,DATS
SDCC_DATE,DATS
CHDATE,DATS
NE_TERMIN,DATS
END_TIME_D,DATS
REOPEN_DATE,DATS
ORUSER7,DATS
ERSCHDAT_VA_LBI,DATS
WN_BIRTH,DATS
BUDAT_INV,DATS
REVBD,DATS
ACTUAL_LOW,DATS
TRANSPOSSFROMCN,DATS
N52_4A1_DEREG,DATS
RCBE4,DATS
PUTDT,DATS
CONSTRUCTIONDATE,DATS
FDDATE_FROM,DATS
APD14,DATS
EFBEG,DATS
FUTDTE,DATS
D4_MNDATEADO,DATS
AUFSCH_BEGDA,DATS
DAB_SH_N,DATS
EXECUTION_NEXT,DATS
EPEFF,DATS
KR_WT_PYDT1,DATS
SDBEG,DATS
VACANT_FROM,DATS
CREATED_D,DATS
DATE_DEP_H,DATS
VVKREF_OSD,DATS
CAR_DATE_BEG,DATS
GWLEN_O_EQ,DATS
HVALTO,DATS
D_ENDOPNAC,DATS
FIN_CURRCONVDAT,DATS
EXERCISE_DATE12,DATS
ANLIEFTAGS,DATS
GENENDE_DAT,DATS
NAUE4,DATS
LEGACY_DATE,DATS
REAL_DATE,DATS
DATAB_DC,DATS
NDAT8,DATS
N3BG_SBBIS,DATS
READ_CHDAT,DATS
CODATUM,DATS
ASODT,DATS
S10_DATBG,DATS
MSTDV_MT,DATS
DATEPRSZK,DATS
DCLOSE_LOAN,DATS
BEGDA_REP,DATS
LOGDAT,DATS
T4315,DATS
AENDERDAT,DATS
EINDT_EKET,DATS
MARC_ISMARRIVALDATEAC,DATS
VERLAENGERUNG_AB,DATS
FRTAG09,DATS
SBBEG,DATS
QDATU_KOPF,DATS
X_EPER,DATS
PAENDATE,DATS
ABS_BEGDA_04,DATS
VALID_START_DATE,DATS
GUELTIGVON,DATS
ABWD2,DATS
EDLVE,DATS
D_LD_VALIDFROM,DATS
LAST_REPL_START_DATE,DATS
MI_ENDDATE,DATS
ADJMFROMEFF,DATS
ADM_REPL_DATE,DATS
DT_10,DATS
ROLED,DATS
CHECK_FROMBDY,DATS
FLOW_DATE_1,DATS
ORGLTRS,DATS
AR_TRAV,DATS
DATE_FROM_ACTUAL,DATS
LVEED,DATS
FLDATE1,DATS
CREATE_DAT,DATS
PAYCA,DATS
WEFDT,DATS
PFDTM,DATS
EINDT_SPLITT,DATS
STRMP_I,DATS
RATT_BEGDA,DATS
DTDAB,DATS
END_DATE_T1,DATS
PREMIUM_EFFECTIVE_FROM,DATS
STAF_BEG,DATS
ALLOC_END_DATE,DATS
DISPUNTIL,DATS
ABRBIS,DATS
N50A_CONSTR_START_DATE,DATS
PRGDA,DATS
EX_FI_POSTING_DATE,DATS
DATE45,DATS
PAYMENT_ON_ACCOUNT_DATE,DATS
PRODCLR_AB,DATS
DHPZSFROM,DATS
VALIDFROM_SU,DATS
COM_DATE,DATS
ASLDSTOD,DATS
WSD_PRIVALIDITY,DATS
M_VALUT,DATS
DMINDAB,DATS
FAEDN_MAX,DATS
LAST_CHGED_ON_DATE,DATS
DATE_CH,DATS
DEXCHGRA,DATS
SELOBJVALIDTO,DATS
END04,DATS
DATESMJOB,DATS
ENDVS,DATS
BNEXT,DATS
DDISPO_OLD_EXT,DATS
VALUE_1YMIN_DATS,DATS
LDAYD,DATS
SU_ISSUEDATE,DATS
DAUSWELA,DATS
DATEAFFID,DATS
DATZL,DATS
DATBI_SEL,DATS
ADM_APPMNT_DATE,DATS
BDATUM,DATS
JOB_VBEGDA,DATS
COMM_UPDATE_DATE,DATS
FIRED,DATS
WO_DATE,DATS
UOVALIDTO,DATS
NSGA0,DATS
BEGDA,DATS
PA_LAST,DATS
EXERCISE_DATE14,DATS
TBSTR,DATS
DATE_OF_MODEL,DATS
ANRWERTDAT,DATS
SATURDAY,DATS
I_GWLDT,DATS
STARTD3,DATS
EAMS_START_DATE,DATS
TERST,DATS
PEDAT,DATS
VVDDPER,DATS
TARGETDATE,DATS
REC_TO_DATE,DATS
FAEDN,DATS
DTF01,DATS
UTD16,DATS
FCDATE,DATS
CALCDUEDATE,DATS
DATZMENY,DATS
UTD59,DATS
CONTRACT_BEGIN_DATE,DATS
DERWMEL,DATS
RETDT,DATS
WADAT_E,DATS
P_SDATE,DATS
CREATEDATE,DATS
COV_END,DATS
ABSENCE_FROM_B05,DATS
LAST_STARTDATE,DATS
DBEGBM,DATS
DCONS,DATS
DVI04,DATS
O_MADAT,DATS
DREVOKEDAO,DATS
OIC_BLDATE,DATS
SDATU,DATS
PNETENDD,DATS
SV_DATE,DATS
DAY_SHD_START,DATS
ENTL,DATS
EINLDAT,DATS
FAC_VALIDATION_END,DATS
ENDDA_7_BIS_12,DATS
ENTRDATE,DATS
RECEIPT_DATE,DATS
FD2ZI,DATS
CHDAT,DATS
C_TRP_EFF_FROM_DT,DATS
APPORTTO,DATS
MHDAT,DATS
DATE_FROM_IT,DATS
IDVZAHL,DATS
FECHA_CNT,DATS
I_DBESTAND,DATS
AEDAT_VE,DATS
CODATE,DATS
F054_DATUM,DATS
NDAT2,DATS
F6,DATS
ABFDA,DATS
OP_DATE,DATS
ZFBDT_ID,DATS
A_OUDF,DATS
GBDAB,DATS
BS_ENDDA,DATS
DCREA,DATS
WT_EXDT,DATS
MASGN,DATS
ORGM_EFFECT,DATS
REDUCTION_LAST_DATE,DATS
SBG12,DATS
MOVE_IN_DATE,DATS
BUDATV,DATS
BUILAPP,DATS
DR_CLS_DT_TO,DATS
DGUELBIS,DATS
DAT13,DATS
RANGEFROM,DATS
DATE_OF_APPROVAL,DATS
FIRSTUSE_DATE,DATS
BUYER_PURCHASE_DATE,DATS
LCOLDATE,DATS
AUSBI,DATS
VON_AKTMON,DATS
ODT05,DATS
CONSTRAINT_START_DATE_FC,DATS
PPMID,DATS
AGLRUN,DATS
MPOCHNGDAT,DATS
SHPPNOE,DATS
LAEDA_SK,DATS
PY_C_EXP,DATS
TRACE_END_DATE,DATS
SEPA_FIRSTUSE_DATE,DATS
ESTIM_HIGH,DATS
PRENGC,DATS
/DSD/VC_EXDAT1,DATS
LBDLL,DATS
SALE_MONTH,DATS
EBPP_DUEDATE_LOW,DATS
VALIDFROM_ASSIGN,DATS
BEGDA_0900,DATS
OFFSET_REFER_DAT_PF,DATS
RCBE8,DATS
CALCDUEDATEUC,DATS
DBEAR_O,DATS
TAGOUT,DATS
STRTDT3,DATS
CH_DAT,DATS
N06_INV_ORD_DAT,DATS
RELDAT,DATS
N3BG_BIF6,DATS
AP01,DATS
DASC2,DATS
KIBE1,DATS
LSTDAT,DATS
SYXSTARDAT,DATS
RQDAT,DATS
LAUFD_M,DATS
OFFSET_POST_DT,DATS
INI62,DATS
MRP_DATE,DATS
DATAANVTV,DATS
LIMIT_START_DATE,DATS
TJOB_LOG_TO_DATE,DATS
JDATE,DATS
DB_UP_DATE,DATS
OCCUPANCY_DATE,DATS
ALRV_DOCDATE,DATS
DKGUEL,DATS
DZVERB,DATS
EARLIEST_PERSONAL_RA_DATE,DATS
PROG_ENDDA,DATS
FVDT6,DATS
DATE_STAMP,DATS
BUDATFI,DATS
CUR_ESTDAT,DATS
ZMVER2_DATE,DATS
BWBDT_KO,DATS
RDCST,DATS
FOUNDDATE,DATS
LAST_PAYMENT_DATE,DATS
BCPUDT,DATS
CHG_STAMPDATE,DATS
VISVAL,DATS
GEDTR,DATS
END_BUZTR,DATS
ENDDS,DATS
RESTRICTION_START_DATE,DATS
GROUPING_BEGDA,DATS
ZBDATE1,DATS
PRIDT,DATS
LP_VALIDTO,DATS
CH_DATE_HIGH,DATS
OCBEG10,DATS
ISMVBEDKUE,DATS
PPCBASEDATE,DATS
VESTINGDATE,DATS
PRE1_SSEDD,DATS
ORG_VBEGDA,DATS
UTD44,DATS
H_DATUM_T,DATS
CMFRE_LK,DATS
TRANSFERE_DATE,DATS
ADD_DATE,DATS
BUILDAGETO,DATS
CPUDT_ID,DATS
REMSD,DATS
DCC,DATS
EREED,DATS
MAT_DATE,DATS
GDBEG,DATS
FECDEV,DATS
VCHANGEDATE,DATS
CONTR_BEG,DATS
TXBEG,DATS
AVENVGB,DATS
INSDTES,DATS
REC_DATE_N,DATS
PRDEN,DATS
EMP_DATEREPTO,DATS
F_DATE_E,DATS
P5126_EMPL_START,DATS
ARBUN,DATS
DATE_WORK_BEGINS,DATS
AEDAT_P,DATS
DATBISOB2,DATS
DSFLART,DATS
BASE_EDATE,DATS
DTISSUE,DATS
ONDAT,DATS
ESF_BEGDA,DATS
VZ_NK_DANFIBU,DATS
EFFDATE_ORIG,DATS
REPDT01,DATS
REL_DATE_CREDIT_MAN_HIGH,DATS
ETRMP,DATS
DYNCOL14,DATS
EXCISE_DATE,DATS
YVOBSBIS,DATS
USAGE_END_DATE,DATS
DSTICH1,DATS
DATUM_VB_EHE_BIS,DATS
LAST_ACT,DATS
VER_DATUM_ALT,DATS
TRACE_DATEXXX,DATS
LGDAT,DATS
WFDAT_RL_H,DATS
VK_AKTIV_AB,DATS
A01_ORDDT,DATS
TPVON,DATS
EDATR,DATS
MADAT_B5,DATS
VFDAT,DATS
CR_START_DATE,DATS
READSTARTDATE,DATS
MIN_STRTDT,DATS
ACTBEGDAT,DATS
DRIFA,DATS
DTDBIS,DATS
EPANF,DATS
DJOURAB,DATS
VALIDFROMDATELET,DATS
INDEX_DATE,DATS
MINPFDATE,DATS
RECAL_DATE_FOR_FOLLOWUP_PROGS,DATS
HSDAT,DATS
CANCDOCDAT,DATS
ZZEENDE,DATS
CONSTRAINT_ACT_START,DATS
LODAT,DATS
BEGINDATE6,DATS
INSTL_DT,DATS
DAY_SHD_ST,DATS
FAEDN_VON,DATS
DATE_ASSIGNMENT,DATS
USTRT,DATS
GL_SA_DT_LOW,DATS
E_VALID_F,DATS
KODAT_BIS,DATS
USMD_SELECTED_D,DATS
DATE_PYMNT,DATS
N3A_F12A91,DATS
DATE_ARR,DATS
DST_DATE,DATS
LST_CHND_DAT,DATS
CNGDATE,DATS
TRLDATE,DATS
INST_DATE,DATS
DSPZRBIS,DATS
GUELTIGBIS,DATS
PABDAT,DATS
VALUE_DATE_RECEIVER,DATS
ABSCHLE,DATS
CREAFR,DATS
DEDFR,DATS
SYSTEM_DATE,DATS
CONVEYANCE_DT,DATS
LM_DATE_TO,DATS
DAT35,DATS
DATCZ,DATS
DATUM_HIGH,DATS
DRNWACCPAR_04,DATS
LIMDA,DATS
BEAB0,DATS
AOUDE4,DATS
BRUTR,DATS
ESCHEAT_DT,DATS
BVBIS,DATS
GWLDT_L,DATS
ABRSTTAG_D,DATS
AB_R,DATS
EX_CREATE_DATE,DATS
INFO_LAUFD,DATS
LAST_OPTIMIZATION,DATS
FEND2,DATS
DATE_REPOST_PLANNED,DATS
SZ_SVDAT,DATS
LAUFD,DATS
ARBUNBEW,DATS
AGG_DATE,DATS
DATE_LASTCHANGE,DATS
ACCDATE,DATS
ADD_DATE10,DATS
CASHD,DATS
ENTRDATE_ORIG,DATS
PREEND,DATS
ISPUEBDAT,DATS
DATAE_WLKN,DATS
CLM_LOAD_WAY_OWNER_SOGL_TYPE,DATS
CONSIDERBEG_GLOBAL,DATS
RLRAVALIDTO,DATS
PS_POSDATE,DATS
EXECUTIONDATE,DATS
INSDATE,DATS
XV2DT,DATS
TZARBDAT,DATS
BASELINE_DATE,DATS
VBELN_DATE,DATS
PAUSE_END_DATE,DATS
TRIGGER_DATE_H,DATS
BEDAT_EO,DATS
DATUT,DATS
DATUM2,DATS
HEIMARBAUSG,DATS
RQMDATE,DATS
DATE_BANK,DATS
NS_ENDDA,DATS
GSTPP,DATS
DDT15,DATS
DATE_BUSINESS_CLOSING,DATS
FSBEG,DATS
APGADAT,DATS
N3BG_VTAGN,DATS
MDATE,DATS
LAST_TRANS,DATS
BUDATES,DATS
